split_id,protocol,seed,fold,model_id,selected_hyperparameters
lopo__seed-42__fold-26,lopo,42,26,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 10}"
lopo__seed-42__fold-27,lopo,42,27,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_leaf"": 2}"
lopo__seed-42__fold-28,lopo,42,28,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 5}"
lopo__seed-42__fold-29,lopo,42,29,dt_weighted_sqrt,"{""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 10}"
lopo__seed-42__fold-30,lopo,42,30,dt_weighted_sqrt,"{""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 10}"
lopo__seed-42__fold-31,lopo,42,31,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_leaf"": 2}"
lopo__seed-42__fold-32,lopo,42,32,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_leaf"": 2}"
lopo__seed-42__fold-33,lopo,42,33,dt_weighted_sqrt,"{""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 10}"
lopo__seed-42__fold-34,lopo,42,34,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-35,lopo,42,35,dt_weighted_sqrt,"{""criterion"": ""entropy"", ""max_depth"": 3, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-36,lopo,42,36,dt_weighted_sqrt,"{""criterion"": ""entropy"", ""max_depth"": 3, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-37,lopo,42,37,dt_weighted_sqrt,"{""criterion"": ""entropy"", ""max_depth"": 3, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-38,lopo,42,38,dt_weighted_sqrt,"{""criterion"": ""entropy"", ""max_depth"": 3, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-39,lopo,42,39,dt_weighted_sqrt,"{""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 10}"
lopo__seed-42__fold-40,lopo,42,40,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_leaf"": 2}"
lopo__seed-42__fold-41,lopo,42,41,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-42,lopo,42,42,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 5}"
lopo__seed-42__fold-43,lopo,42,43,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 5}"
lopo__seed-42__fold-44,lopo,42,44,dt_weighted_sqrt,"{""criterion"": ""log_loss"", ""max_depth"": 10, ""min_samples_leaf"": 10}"
lopo__seed-42__fold-45,lopo,42,45,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_leaf"": 2}"
lopo__seed-42__fold-46,lopo,42,46,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-47,lopo,42,47,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 10}"
lopo__seed-42__fold-48,lopo,42,48,dt_weighted_sqrt,"{""criterion"": ""log_loss"", ""max_depth"": 10, ""min_samples_leaf"": 5}"
lopo__seed-42__fold-49,lopo,42,49,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 10}"
lopo__seed-42__fold-50,lopo,42,50,dt_weighted_sqrt,"{""criterion"": ""entropy"", ""max_depth"": 3, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-51,lopo,42,51,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 10}"
lopo__seed-42__fold-52,lopo,42,52,dt_weighted_sqrt,"{""criterion"": ""entropy"", ""max_depth"": 3, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-53,lopo,42,53,dt_weighted_sqrt,"{""criterion"": ""entropy"", ""max_depth"": 3, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-54,lopo,42,54,dt_weighted_sqrt,"{""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 10}"
lopo__seed-42__fold-55,lopo,42,55,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_leaf"": 2}"
lopo__seed-42__fold-56,lopo,42,56,dt_weighted_sqrt,"{""criterion"": ""entropy"", ""max_depth"": 3, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-57,lopo,42,57,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_leaf"": 2}"
lopo__seed-42__fold-58,lopo,42,58,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_leaf"": 2}"
lopo__seed-42__fold-59,lopo,42,59,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_leaf"": 2}"
lopo__seed-42__fold-60,lopo,42,60,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 10}"
lopo__seed-42__fold-61,lopo,42,61,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_leaf"": 2}"
lopo__seed-42__fold-62,lopo,42,62,dt_weighted_sqrt,"{""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 10}"
lopo__seed-42__fold-63,lopo,42,63,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-64,lopo,42,64,dt_weighted_sqrt,"{""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 10}"
lopo__seed-42__fold-65,lopo,42,65,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_leaf"": 2}"
lopo__seed-42__fold-66,lopo,42,66,dt_weighted_sqrt,"{""criterion"": ""entropy"", ""max_depth"": 3, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-67,lopo,42,67,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_leaf"": 2}"
lopo__seed-42__fold-68,lopo,42,68,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 10}"
lopo__seed-42__fold-69,lopo,42,69,dt_weighted_sqrt,"{""criterion"": ""entropy"", ""max_depth"": 3, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-70,lopo,42,70,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 10}"
lopo__seed-42__fold-71,lopo,42,71,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-72,lopo,42,72,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-73,lopo,42,73,dt_weighted_sqrt,"{""criterion"": ""log_loss"", ""max_depth"": 10, ""min_samples_leaf"": 10}"
lopo__seed-42__fold-74,lopo,42,74,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-75,lopo,42,75,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-76,lopo,42,76,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-77,lopo,42,77,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-78,lopo,42,78,dt_weighted_sqrt,"{""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 10}"
lopo__seed-42__fold-79,lopo,42,79,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_leaf"": 2}"
lopo__seed-42__fold-80,lopo,42,80,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-81,lopo,42,81,dt_weighted_sqrt,"{""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 10}"
lopo__seed-42__fold-82,lopo,42,82,dt_weighted_sqrt,"{""criterion"": ""entropy"", ""max_depth"": 3, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-83,lopo,42,83,dt_weighted_sqrt,"{""criterion"": ""entropy"", ""max_depth"": 3, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-84,lopo,42,84,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 10}"
lopo__seed-42__fold-85,lopo,42,85,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-86,lopo,42,86,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 5}"
interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 20}"
interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,dt_weighted_inverse,"{""criterion"": ""log_loss"", ""max_depth"": null, ""min_samples_leaf"": 10}"
interpolation_stratified__seed-42__fold-1,interpolation_stratified,42,1,dt_weighted_inverse,"{""criterion"": ""log_loss"", ""max_depth"": null, ""min_samples_leaf"": 10}"
interpolation_stratified__seed-42__fold-2,interpolation_stratified,42,2,dt_weighted_inverse,"{""criterion"": ""log_loss"", ""max_depth"": 10, ""min_samples_leaf"": 5}"
interpolation_stratified__seed-42__fold-3,interpolation_stratified,42,3,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 10}"
interpolation_stratified__seed-42__fold-4,interpolation_stratified,42,4,dt_weighted_inverse,"{""criterion"": ""log_loss"", ""max_depth"": null, ""min_samples_leaf"": 10}"
extrapolation_grouped__seed-42__fold-0,extrapolation_grouped,42,0,dt_weighted_inverse,"{""criterion"": ""log_loss"", ""max_depth"": 10, ""min_samples_leaf"": 10}"
extrapolation_grouped__seed-42__fold-1,extrapolation_grouped,42,1,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 2}"
extrapolation_grouped__seed-42__fold-2,extrapolation_grouped,42,2,dt_weighted_inverse,"{""criterion"": ""log_loss"", ""max_depth"": 10, ""min_samples_leaf"": 20}"
extrapolation_grouped__seed-42__fold-3,extrapolation_grouped,42,3,dt_weighted_inverse,"{""criterion"": ""log_loss"", ""max_depth"": 10, ""min_samples_leaf"": 1}"
extrapolation_grouped__seed-42__fold-4,extrapolation_grouped,42,4,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": 7, ""min_samples_leaf"": 5}"
interpolation_holdout__seed-43__fold-0,interpolation_holdout,43,0,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 10}"
interpolation_stratified__seed-43__fold-0,interpolation_stratified,43,0,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 5}"
interpolation_stratified__seed-43__fold-1,interpolation_stratified,43,1,dt_weighted_inverse,"{""criterion"": ""log_loss"", ""max_depth"": null, ""min_samples_leaf"": 20}"
interpolation_stratified__seed-43__fold-2,interpolation_stratified,43,2,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 10}"
interpolation_stratified__seed-43__fold-3,interpolation_stratified,43,3,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 10}"
interpolation_stratified__seed-43__fold-4,interpolation_stratified,43,4,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 10}"
extrapolation_grouped__seed-43__fold-0,extrapolation_grouped,43,0,dt_weighted_inverse,"{""criterion"": ""log_loss"", ""max_depth"": null, ""min_samples_leaf"": 20}"
extrapolation_grouped__seed-43__fold-1,extrapolation_grouped,43,1,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 2}"
extrapolation_grouped__seed-43__fold-2,extrapolation_grouped,43,2,dt_weighted_inverse,"{""criterion"": ""log_loss"", ""max_depth"": 3, ""min_samples_leaf"": 5}"
extrapolation_grouped__seed-43__fold-3,extrapolation_grouped,43,3,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 7, ""min_samples_leaf"": 20}"
extrapolation_grouped__seed-43__fold-4,extrapolation_grouped,43,4,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 20}"
interpolation_holdout__seed-44__fold-0,interpolation_holdout,44,0,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 20}"
interpolation_stratified__seed-44__fold-0,interpolation_stratified,44,0,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 10}"
interpolation_stratified__seed-44__fold-1,interpolation_stratified,44,1,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 20}"
interpolation_stratified__seed-44__fold-2,interpolation_stratified,44,2,dt_weighted_inverse,"{""criterion"": ""log_loss"", ""max_depth"": null, ""min_samples_leaf"": 20}"
interpolation_stratified__seed-44__fold-3,interpolation_stratified,44,3,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 5}"
interpolation_stratified__seed-44__fold-4,interpolation_stratified,44,4,dt_weighted_inverse,"{""criterion"": ""log_loss"", ""max_depth"": null, ""min_samples_leaf"": 10}"
extrapolation_grouped__seed-44__fold-0,extrapolation_grouped,44,0,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 1}"
extrapolation_grouped__seed-44__fold-1,extrapolation_grouped,44,1,dt_weighted_inverse,"{""criterion"": ""log_loss"", ""max_depth"": 3, ""min_samples_leaf"": 20}"
extrapolation_grouped__seed-44__fold-2,extrapolation_grouped,44,2,dt_weighted_inverse,"{""criterion"": ""log_loss"", ""max_depth"": 7, ""min_samples_leaf"": 2}"
extrapolation_grouped__seed-44__fold-3,extrapolation_grouped,44,3,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 10}"
extrapolation_grouped__seed-44__fold-4,extrapolation_grouped,44,4,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-0,lopo,42,0,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-1,lopo,42,1,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 2}"
lopo__seed-42__fold-2,lopo,42,2,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-3,lopo,42,3,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-4,lopo,42,4,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-5,lopo,42,5,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-6,lopo,42,6,dt_weighted_inverse,"{""criterion"": ""log_loss"", ""max_depth"": 10, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-7,lopo,42,7,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-8,lopo,42,8,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 7, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-9,lopo,42,9,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-10,lopo,42,10,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": 7, ""min_samples_leaf"": 5}"
lopo__seed-42__fold-11,lopo,42,11,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-12,lopo,42,12,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 7, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-13,lopo,42,13,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-14,lopo,42,14,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-15,lopo,42,15,dt_weighted_inverse,"{""criterion"": ""log_loss"", ""max_depth"": 10, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-16,lopo,42,16,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-17,lopo,42,17,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-18,lopo,42,18,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-19,lopo,42,19,dt_weighted_inverse,"{""criterion"": ""log_loss"", ""max_depth"": 10, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-20,lopo,42,20,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-21,lopo,42,21,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-22,lopo,42,22,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-23,lopo,42,23,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 2}"
lopo__seed-42__fold-24,lopo,42,24,dt_weighted_inverse,"{""criterion"": ""log_loss"", ""max_depth"": 10, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-25,lopo,42,25,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 7, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-26,lopo,42,26,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 7, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-27,lopo,42,27,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 2}"
lopo__seed-42__fold-28,lopo,42,28,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 7, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-29,lopo,42,29,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-30,lopo,42,30,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-31,lopo,42,31,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 2}"
lopo__seed-42__fold-32,lopo,42,32,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 2}"
lopo__seed-42__fold-33,lopo,42,33,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-34,lopo,42,34,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-35,lopo,42,35,dt_weighted_inverse,"{""criterion"": ""log_loss"", ""max_depth"": 10, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-36,lopo,42,36,dt_weighted_inverse,"{""criterion"": ""log_loss"", ""max_depth"": 10, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-37,lopo,42,37,dt_weighted_inverse,"{""criterion"": ""log_loss"", ""max_depth"": 10, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-38,lopo,42,38,dt_weighted_inverse,"{""criterion"": ""log_loss"", ""max_depth"": 10, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-39,lopo,42,39,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-40,lopo,42,40,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 2}"
lopo__seed-42__fold-41,lopo,42,41,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-42,lopo,42,42,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 7, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-43,lopo,42,43,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-44,lopo,42,44,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 7, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-45,lopo,42,45,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 2}"
lopo__seed-42__fold-46,lopo,42,46,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 2}"
lopo__seed-42__fold-47,lopo,42,47,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 7, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-48,lopo,42,48,dt_weighted_inverse,"{""criterion"": ""log_loss"", ""max_depth"": 10, ""min_samples_leaf"": 10}"
lopo__seed-42__fold-49,lopo,42,49,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 7, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-50,lopo,42,50,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-51,lopo,42,51,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 7, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-52,lopo,42,52,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-53,lopo,42,53,dt_weighted_inverse,"{""criterion"": ""log_loss"", ""max_depth"": 10, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-54,lopo,42,54,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-55,lopo,42,55,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-56,lopo,42,56,dt_weighted_inverse,"{""criterion"": ""log_loss"", ""max_depth"": 10, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-57,lopo,42,57,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-58,lopo,42,58,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 2}"
lopo__seed-42__fold-59,lopo,42,59,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 10}"
lopo__seed-42__fold-60,lopo,42,60,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 7, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-61,lopo,42,61,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 2}"
lopo__seed-42__fold-62,lopo,42,62,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-63,lopo,42,63,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-64,lopo,42,64,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-65,lopo,42,65,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-66,lopo,42,66,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-67,lopo,42,67,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 2}"
lopo__seed-42__fold-68,lopo,42,68,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 7, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-69,lopo,42,69,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-70,lopo,42,70,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 7, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-71,lopo,42,71,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-72,lopo,42,72,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-73,lopo,42,73,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-74,lopo,42,74,dt_weighted_inverse,"{""criterion"": ""log_loss"", ""max_depth"": 10, ""min_samples_leaf"": 10}"
lopo__seed-42__fold-75,lopo,42,75,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-76,lopo,42,76,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-77,lopo,42,77,dt_weighted_inverse,"{""criterion"": ""log_loss"", ""max_depth"": 10, ""min_samples_leaf"": 10}"
lopo__seed-42__fold-78,lopo,42,78,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-79,lopo,42,79,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-80,lopo,42,80,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 1}"
lopo__seed-42__fold-81,lopo,42,81,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-82,lopo,42,82,dt_weighted_inverse,"{""criterion"": ""log_loss"", ""max_depth"": 10, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-83,lopo,42,83,dt_weighted_inverse,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 20}"
lopo__seed-42__fold-84,lopo,42,84,dt_weighted_inverse,"{""criterion"": ""entropy"", ""max_depth"": 7, ""min_samples_leaf"": 20}"
